v1,v2,v3,v4,v5,fitness,p1,p2,p3,p4,p5
21.4,21.4,29.8,3.6,30.0,24297.97318132549,6530.195022454608,3483.994421794908,3484.003659793884,5399.892421072208,5399.887656209886
3.0,13.4,30.0,3.4,16.7,16182.79759324717,6135.903526953185,4544.3327069363595,4544.344368421585,479.10935818904494,479.1076327469958
15.4,14.8,30.0,3.0,23.5,14756.384321387162,1188.7793791237445,4084.9727814396674,4084.9842140180745,2698.8253012187783,2698.8226455868967
12.1,25.0,30.0,3.3,30.0,15277.946133759875,281.35898128861885,3778.9394224176413,3778.939577688403,3719.3541822569764,3719.3539701082354
25.0,21.8,30.0,5.4,29.5,23919.27997592365,6567.179438868736,2659.5054979419247,2659.5077427860106,6016.542366758596,6016.544929568388
25.0,11.4,28.9,3.6,28.2,-4337305.468087553,0.0,0.0,0.0,0.0,0.0
13.4,24.2,30.0,3.5,28.5,15987.531139987099,451.8008387733077,3349.4567879654023,3349.454072161527,4418.4098503003415,4418.40959078652
3.0,20.1,29.7,3.3,30.0,23139.683442408248,5432.305239794916,5507.499248428558,5507.506242866363,3346.1843170125417,3346.1883943058674
25.0,25.0,29.6,3.0,27.8,23303.544286227203,6838.172055538132,3369.3627395600424,3369.3589768643483,4863.322391362442,4863.328122902241
3.0,25.0,28.8,4.6,19.7,22380.613566365006,6302.352187163676,3872.966790187937,3872.9673505220753,4166.1585025338445,4166.16873595747
10.0,3.0,30.0,3.0,8.7,23983.572108649223,500.2897922647474,5442.165127506494,5442.166231998585,6299.479477672243,6299.4714792071545
3.0,22.9,29.3,4.1,18.3,23133.334616164822,6480.177530305782,3903.4492817898417,3903.4546313652136,4423.129913373736,4423.12325933025
14.0,24.4,29.8,3.0,21.2,15750.044440891146,311.3025904027034,3319.0962859069537,3319.0989874378415,4400.276831467622,4400.269745676025
13.0,12.0,30.0,3.1,30.0,-2199999.999999999,0.0,0.0,0.0,0.0,0.0
11.5,24.4,30.0,3.3,19.0,15505.761708383747,865.0385178744827,3155.3678457611904,3155.3676558794436,4164.987049685536,4165.000639183095
25.0,12.7,29.4,3.0,14.9,13766.704245667177,2493.592656223279,5062.63470955267,5062.641428937411,573.9180983262435,573.9173526275762
3.0,3.0,30.0,4.1,12.1,25176.589885953297,4445.500366349703,5140.958986678413,5140.964670307242,5224.588613246068,5224.57724937187
3.0,23.7,30.0,3.5,16.3,23924.0794795329,6570.141652024612,4128.06248920281,4128.065574689084,4548.90132904759,4548.908434568803
25.0,24.5,29.6,3.2,30.0,24138.0072403816,7254.191226995974,3523.208787687562,3523.213637869018,4918.690183906142,4918.703403922908
13.3,25.0,29.6,3.0,23.8,14886.63560265371,148.79127642424,3282.5792855018367,3282.5741285205945,4086.347694314909,4086.3432178921303
3.9,24.9,29.8,3.6,19.6,22848.61481045362,6773.710477282505,4000.699696689128,4000.704187668863,4036.752417475595,4036.7480313375286
3.0,23.6,30.0,3.8,28.5,24048.042526772195,6332.926577359527,4900.72526597321,4900.72060462201,3956.837451870757,3956.8326269466907
13.0,23.6,30.0,3.0,18.4,16198.876822544566,535.6000695096456,3327.9680477895727,3327.971756714403,4503.6652814048775,4503.671667126067
3.7,3.0,30.0,3.0,18.8,23875.731743037322,7718.543890449991,3932.3355022084315,3932.3423024951044,4146.252899343391,4146.257148540404
22.5,24.8,30.0,3.0,20.1,22216.805617983584,5446.373656877246,3231.660509812331,3231.6637118927283,5153.549076082936,5153.558663318342
3.0,25.0,30.0,3.1,11.9,23366.299508139015,5400.939283745372,4243.272454179316,4243.27094476751,4739.408132402797,4739.408693044021
25.0,3.0,29.9,3.8,6.2,23278.049907163644,2617.3666908093883,5649.2579985309685,5649.255368359129,4681.085829636591,4681.084019827568
10.4,20.2,29.6,4.0,30.0,17033.48562415435,482.3569307741919,4085.4925526635525,4085.49368942818,4190.066296246782,4190.076155041644
23.6,24.0,30.0,3.0,30.0,24296.825881861645,7250.403258625864,3478.110834311804,3478.115353153069,5045.100332042482,5045.096103728424
25.0,20.4,29.9,4.4,30.0,24391.75734939482,6721.1274683446745,3348.8378393739554,3348.8426313524647,5486.463330607551,5486.486079716171
25.0,13.0,30.0,3.0,18.8,14483.021508771155,3350.0788705332766,4536.949967654325,4536.96123342309,1029.5149980135568,1029.516439146906
3.0,23.7,29.9,4.0,21.9,23429.071987359115,6905.302187146039,3959.504168832347,3959.492363607528,4302.382301648795,4302.390966124407
3.7,23.2,29.8,3.6,30.0,23400.81648523562,5919.855528156871,4996.868161424116,4996.87271752466,3743.6074955119793,3743.612582617993
13.1,3.0,29.8,3.4,25.6,-11561990.756108407,0.0,0.0,0.0,0.0,0.0
3.0,14.6,29.8,3.2,11.2,14585.400691994822,4615.44217591483,4133.840359441703,4133.846831360102,851.1355631786492,851.1357620995375
24.3,25.0,30.0,3.4,18.2,22720.909281328804,5286.778166289161,3464.970979421035,3464.9814021744223,5252.089168189208,5252.089565254977
3.0,21.0,30.0,3.3,30.0,23462.485615530866,5622.627970474004,5372.735513675549,5372.7393451708085,3547.1882407413714,3547.1945454691336
14.0,14.0,30.0,3.6,21.5,12516.462392842914,690.2683132025369,3843.254395603882,3843.262575613312,2069.8386145468,2069.838493876384
11.2,11.8,30.0,3.2,25.5,-587632.807923704,0.0,0.0,0.0,0.0,0.0
3.0,3.0,30.0,3.3,4.9,-10381649.833093137,0.0,0.0,0.0,0.0,0.0
24.5,4.4,30.0,3.4,17.0,17790.2249435332,3520.157127131447,3337.202142707549,3337.203591469388,3797.830204740417,3797.8318774844024
25.0,23.4,29.4,3.0,30.0,24509.199339208408,7346.805180074863,3568.5913293733092,3568.601186446542,5012.596864878392,5012.604778435303
25.0,20.0,29.9,4.3,30.0,24366.153594861706,6687.312234622016,3461.6792143946823,3461.685153799525,5377.737355844808,5377.739636200672
15.1,15.0,30.0,3.0,21.6,14104.331585665514,848.0484333962714,4119.504095134043,4119.515535568834,2508.6283990402717,2508.635122526094
3.1,3.6,30.0,4.4,13.0,24335.777398708993,4826.573962575528,4847.091885488158,4847.09482706753,4907.511683422556,4907.505040155223
25.0,24.6,30.0,3.0,30.0,24116.544471181187,7312.386838042181,3509.365331592223,3509.367461783538,4892.708758276396,4892.716081486848
3.0,3.8,30.0,4.1,16.4,24013.632375787834,6369.537203930384,4312.09192169737,4312.092108279564,4509.95406229038,4509.957079590136
3.0,23.6,29.9,3.1,13.8,23904.324231121594,6370.7457443309595,4077.478995313659,4077.477609120612,4689.307290597619,4689.314591758746
3.0,3.2,30.0,3.6,13.2,25393.85108813603,5116.47463026842,4940.320991482018,4940.32213303406,5198.367494210542,5198.365839140992
25.0,25.0,29.8,3.1,30.0,23860.713003926125,7258.765146411924,3519.7591494896037,3519.768107087464,4781.207606337234,4781.212994599896
12.6,9.8,30.0,3.0,19.9,8859.29410881886,872.1451316071685,3327.864864648888,3327.8683581419964,665.708664163192,665.7070902576139
23.2,21.9,30.0,3.2,25.0,23374.149802329277,6110.677490644518,3221.176307084598,3221.1781340474895,5410.552470715719,5410.565399836953
3.0,24.6,30.0,3.3,11.9,23369.816113872177,5370.006467129661,4196.873186865367,4196.869202292483,4803.03152059956,4803.0357369851035
15.4,22.0,29.8,3.6,28.9,19178.78144371407,2349.573089689243,3179.928612963822,3179.9302218867656,5234.6738488070805,5234.675670367158
3.0,24.5,29.9,3.0,18.8,23693.231873755125,6880.78927032693,4202.62415569898,4202.626545012893,4203.592066147163,4203.599836569161
3.0,3.0,30.0,3.4,12.1,25597.410272998328,4491.400063364018,5232.279743862049,5232.285089508151,5320.727068265266,5320.718307998842
24.5,24.7,30.0,3.0,30.0,24048.61660682089,7307.533267734171,3496.7744618591305,3496.7784426400035,4873.764580280867,4873.765854306717
3.0,13.5,30.0,3.6,29.6,-183844.9743649804,0.0,0.0,0.0,0.0,0.0
3.0,23.1,30.0,3.0,5.1,-9800000.0,0.0,0.0,0.0,0.0,0.0
3.0,25.0,30.0,3.1,29.3,23774.721066576196,6339.127720691329,5250.175447296889,5250.190523448377,3467.6151637953976,3467.6122113441984
23.6,23.0,30.0,3.8,28.5,24221.956324288705,6711.798598416597,3234.712346691606,3234.716120166224,5520.369482239361,5520.35977677492
19.6,22.2,29.9,3.6,30.0,23247.224427531783,5710.898338090999,3318.099575882998,3318.110729044282,5450.05551098878,5450.060273524723
3.0,11.8,29.5,3.7,13.2,13778.94773604553,4972.107054936476,4300.781087670597,4300.7835983971845,102.63802270225132,102.63797233901924
25.0,21.8,29.8,3.8,13.2,22826.454278439276,3406.265834939822,3617.0408201379505,3617.0393018999903,6093.047590168656,6093.060731292858
14.0,11.9,29.8,3.1,24.0,10929.31681899539,276.78799352431963,4166.797807609896,4166.792154174906,1159.4720888384315,1159.466774847836
25.0,24.1,30.0,3.0,30.0,24372.828875879444,7328.910052652444,3517.2401042848996,3517.2500996725853,5004.710999774236,5004.71761949528
25.0,24.3,30.0,3.0,11.3,22865.805094985582,3418.0254416430043,3803.7342528779805,3803.7323800228733,5920.15073642064,5920.162284021086
3.0,3.0,29.8,3.3,9.6,-790627.2877014544,0.0,0.0,0.0,0.0,0.0
14.0,12.7,29.9,3.3,30.0,-1198936.2003103707,0.0,0.0,0.0,0.0,0.0
3.4,24.5,30.0,3.1,13.5,24075.039422636462,6289.762976802262,4260.536122757441,4260.535880793037,4632.095443897311,4632.108998386411
3.0,3.0,29.7,4.1,12.4,25060.520631390835,4622.190560519707,5045.088023943134,5045.090233638068,5174.076436615753,5174.075376674172
4.4,25.0,30.0,3.0,6.2,-7287801.134343436,0.0,0.0,0.0,0.0,0.0
24.9,25.0,30.0,3.4,30.0,23929.748412944788,7163.772346522011,3484.3144665532914,3484.3228813300257,4898.675941202074,4898.662777337387
3.0,22.2,30.0,3.3,30.0,23669.405506008618,5787.758435664834,5258.398655471666,5258.407120520927,3682.421766761473,3682.419527589719
23.2,23.4,27.8,3.6,28.8,23740.5249514436,6771.047362769709,3358.08602727964,3358.094358931011,5126.643148269516,5126.654054193724
3.0,3.0,30.0,3.0,30.0,-20000000.0,0.0,0.0,0.0,0.0,0.0
24.8,22.2,30.0,3.1,30.0,24904.33989738844,7262.216474992384,3621.3465806545514,3621.3454454208986,5199.720914172601,5199.710482148004
3.0,4.4,30.0,3.0,0.0,-30000000.0,0.0,0.0,0.0,0.0,0.0
14.0,14.0,30.0,3.0,24.1,13281.18593263064,390.78118852585976,4246.582786434407,4246.5857229012145,2198.6204699706564,2198.6157647985037
3.0,24.9,29.8,3.0,16.6,23785.815695608944,6632.742961586691,4273.573464040982,4273.573343443034,4302.962622090176,4302.96330444806
13.1,25.0,29.8,3.2,27.0,15133.876300361604,209.72812151177146,3414.381363152731,3414.382400163892,4047.6944513322806,4047.6899642009307
25.0,24.3,30.0,3.2,25.2,23213.90813734743,6350.329060176899,3186.475363019501,3186.4699654947876,5245.317687909127,5245.3160607471145
14.7,23.6,29.8,3.4,29.2,17609.34644991812,1568.6816077744409,3209.8668730299496,3209.871245586202,4810.4663372824,4810.460386245128
25.0,25.0,30.0,3.0,12.6,22860.170630681503,3522.105011160826,4057.596871770961,4057.5889896585986,5611.439018943094,5611.440739148021
3.0,25.0,29.7,3.0,18.4,23574.62094736052,6768.263018848151,4275.8573380849475,4275.8612398295545,4127.318427842779,4127.320922755089
3.0,25.0,30.0,3.8,9.1,-1729805.6934251527,0.0,0.0,0.0,0.0,0.0
11.8,13.6,30.0,3.5,21.1,11277.073666292408,1157.530889077298,3519.0744218253953,3519.0800593245713,1540.6934145110813,1540.694881554063
3.0,3.7,29.7,3.0,11.2,25229.561186063394,4389.315677126036,5076.715087741647,5076.715023198404,5343.403227683315,5343.412170313989
3.0,3.0,30.0,4.6,15.1,24308.21979373497,5473.393862325844,4614.730035688992,4614.732296471239,4802.679495485787,4802.684103763109
10.0,3.8,30.0,3.0,8.8,23212.78931787486,649.7235280735827,5233.358328287337,5233.368234454684,6048.166788024842,6048.172439034413
25.0,11.6,30.0,3.3,18.2,12697.844767294006,2982.6318172477954,4291.017912748634,4291.028148637367,566.5843107398316,566.5825779203769
3.0,3.0,30.0,3.6,4.4,-12318558.675530192,0.0,0.0,0.0,0.0,0.0
3.0,3.0,30.0,3.3,12.8,25675.766900287093,4969.935962969308,5067.390688564434,5067.399864638355,5285.5198061933215,5285.520577921673
25.0,22.9,30.0,3.6,22.2,23220.844045267735,5815.455799043124,3170.4698920116925,3170.4690731026885,5532.2200068310285,5532.2292742792015
12.6,24.0,30.0,3.0,19.4,15779.698499360857,492.63516210963155,3285.7737877771315,3285.771969775818,4357.75510641937,4357.7624732789045
3.0,3.0,30.0,3.2,5.6,-8792859.41910248,0.0,0.0,0.0,0.0,0.0
23.6,25.0,29.8,3.0,27.0,22959.327575338637,6598.739470781758,3247.8136101033074,3247.8201471711777,4932.480195895035,4932.4741513873605
3.0,3.0,29.7,4.1,4.8,-10551142.198203897,0.0,0.0,0.0,0.0,0.0
3.0,24.6,30.0,3.0,16.7,23946.979551034143,6711.526391800065,4238.452023990177,4238.453024590111,4379.273624693825,4379.274485959964
24.9,22.3,30.0,4.2,28.3,24302.172628623633,6604.287428270342,3164.5654860404366,3164.566022514435,5684.372855138699,5684.3808366597195
3.0,4.2,29.8,4.2,11.7,23848.828837004545,4370.651025531771,4873.362425037415,4873.358715339273,4865.725830620952,4865.730840475135
22.7,23.0,30.0,3.0,30.0,24430.777700667564,7087.253331714149,3485.047529401109,3485.0596598420034,5186.709330567506,5186.707849142796
3.0,24.4,29.9,3.0,18.7,23718.85982330924,6877.801499061957,4196.019981405356,4196.034007102084,4224.5044867230245,4224.499849016822
14.6,3.0,30.0,3.6,21.5,-2957699.685781851,0.0,0.0,0.0,0.0,0.0
25.0,23.9,30.0,3.0,30.0,24459.883720264643,7332.2672220874,3522.9894740635355,3522.9963920895716,5040.814176225557,5040.816455798577
11.4,24.2,30.0,3.0,30.0,15754.272443681944,366.74901983342255,3980.661801219237,3980.672953430892,3713.0971971713952,3713.0914720269984
3.0,3.6,30.0,3.6,7.5,-4952076.555218657,0.0,0.0,0.0,0.0,0.0
12.6,14.0,29.9,3.9,19.5,11449.986294490795,1125.8611374555546,3440.3412126521916,3440.3557660023007,1721.7144127575011,1721.713765623246
3.0,22.5,29.5,4.1,27.5,23930.79471274144,6227.6165787131695,4706.898896784038,4706.899580396683,4144.686470747777,4144.6931860997765
13.1,24.2,27.8,3.0,23.4,15492.826017193576,122.38939930418071,3359.9607831231615,3359.9506313543457,4325.26196385338,4325.26323955851
3.9,3.8,29.6,3.0,30.0,-18211145.618000172,0.0,0.0,0.0,0.0,0.0
3.0,16.3,30.0,3.2,26.6,22242.69350337182,6175.756715147738,5734.8936720539305,5734.904269016884,2298.566693372033,2298.5721537812296
3.0,3.2,30.0,3.0,13.9,25613.703393844065,5712.6479991293,5035.905581536659,5035.907535811714,4914.6159653752975,4914.626311991095
3.0,3.0,29.9,4.0,16.1,24659.88402603069,6240.021675246337,4476.494824849328,4476.495670741384,4733.434645455793,4733.4372097378455
24.9,22.2,30.0,3.1,30.0,24900.957236660382,7257.511921917508,3624.3560779901472,3624.3575417901698,5197.364360182745,5197.367334779812
23.6,20.4,30.0,3.2,29.6,24450.10365220139,6948.476154134471,3646.9309180551004,3646.9382939742973,5103.87901869771,5103.879267339811
25.0,25.0,30.0,5.4,30.0,22115.676840948436,6708.057134434409,2293.6630816367942,2293.6640110336402,5410.146197961328,5410.146415882265
25.0,4.2,30.0,3.4,16.2,18332.271906231308,3441.597437853386,3495.7107332253827,3495.7118743441697,3949.622777280382,3949.6290835279897
15.2,22.8,30.0,3.4,28.5,18474.969601224475,2013.0824151011996,3156.488043777406,3156.4921251811847,5074.453403654781,5074.453613509902
21.4,25.0,29.8,3.4,30.0,22952.32804298649,6435.120212269146,3371.887219092374,3371.8937505643116,4886.713038275776,4886.713822784886
3.0,3.0,30.0,3.4,19.8,23315.83567821916,7724.798019096373,3941.4793180616048,3941.4857026024692,3854.0377205665636,3854.0349178921497
22.5,24.1,30.0,3.0,30.0,23934.079796695187,6995.866982329025,3432.068345261843,3432.074693178251,5037.03270932404,5037.03706660203
25.0,25.0,29.4,3.0,30.0,23767.581472149235,7300.060801697075,3540.8957851170494,3540.900618213617,4692.862125543667,4692.86214157783
13.1,22.8,30.0,3.8,30.0,16681.656743066207,507.3916471610773,3401.8083764606226,3401.8102738110547,4685.321109552163,4685.32533608129
3.6,3.0,29.7,3.8,13.2,25006.5951628337,4999.691205718843,4947.8368195368075,4947.83884671438,5055.617773962799,5055.610516900868
12.8,25.0,30.0,3.1,30.0,15348.903985215751,364.27171116286064,3629.535981167435,3629.539967738089,3862.7784910954097,3862.7778340519585
25.0,22.4,28.1,4.4,30.0,23917.359641753294,6934.431639839791,3169.3765768958715,3169.3788988931074,5322.084487205317,5322.088038919206
25.0,21.8,30.0,4.6,30.0,24397.28761397743,6826.455325943464,3075.8162188389465,3075.8259539295873,5709.593352599161,5709.596762666271
3.0,3.0,29.4,3.4,18.0,23855.017959138266,7284.815007375873,4124.2589666467375,4124.259909233558,4160.8442980810005,4160.839777801098
22.2,3.0,29.9,3.0,13.0,19491.595866306456,2223.508459617511,4224.907541232818,4224.903831880146,4409.131109355393,4409.144924220588
25.0,25.0,30.0,3.0,27.1,23207.35030984017,6706.3219460739065,3299.8887560088665,3299.8865921137835,4950.623180581354,4950.62983506226
13.9,14.1,30.0,3.4,21.3,12472.93513324614,645.4401498117539,3886.356343863117,3886.3614789160715,2027.3867502209564,2027.3904104342407
25.0,25.0,29.4,3.5,13.1,22319.87116163253,3537.892617733222,3915.8173914324443,3915.8104843729916,5475.170800744109,5475.179867349764
25.0,22.2,29.8,3.3,30.0,24538.51051482332,7194.433208529856,3448.4678023880183,3448.466349574948,5223.570301547192,5223.5728527833035
14.0,14.0,30.0,3.8,22.6,12975.532038893518,650.1318283493961,3874.817706143237,3874.8166149860317,2287.884077221081,2287.881812193774
3.0,24.4,30.0,3.0,19.3,23674.905479339162,6953.04844224433,4172.051639462346,4172.061574144685,4188.868914660135,4188.874908827669
14.0,14.0,30.0,3.0,24.2,13332.036673463374,392.7628012039515,4259.116068560773,4259.12766533276,2210.515933852982,2210.5142045129087
3.0,25.0,30.0,3.6,18.5,23542.885398336588,6637.62078309676,4218.089884763103,4218.090958745697,4234.537173086826,4234.546598644203
3.0,3.0,30.0,3.0,2.7,-19200000.0,0.0,0.0,0.0,0.0,0.0
12.6,13.0,29.9,3.0,24.0,11948.08947139806,468.22012171470107,4231.514105786673,4231.520108279585,1508.4189323180303,1508.4162032990703
13.6,3.0,30.0,3.8,20.2,-334802.3147490302,0.0,0.0,0.0,0.0,0.0
14.4,23.6,29.9,4.3,22.2,16160.789383361382,678.1511516214852,2789.7790906790597,2789.7756000218415,4951.547350184557,4951.536190854437
22.2,25.0,28.3,3.0,19.6,21555.263113607736,5190.240322001718,3321.83082355205,3321.8352159033666,4860.672758720184,4860.683993430418
3.0,14.7,29.7,3.0,13.0,16003.129001456815,5461.443542208897,4412.062916093861,4412.07443329646,858.7736640249888,858.7744458326082
24.7,19.8,28.6,3.1,30.0,24038.81218705221,7076.8337150616735,3824.1939606088567,3824.208599047402,4656.785056798546,4656.790855535731
14.0,12.9,29.0,3.0,23.5,12313.084712489266,340.05101647852314,4322.8178861365905,4322.820471803059,1663.698204714615,1663.6971333564784
3.0,3.0,29.7,3.6,21.0,-2558669.7755016414,0.0,0.0,0.0,0.0,0.0
25.0,21.3,29.8,4.3,28.3,24253.708689288218,6494.072352775215,3223.437408601034,3223.4400835505276,5656.374469807618,5656.384374553824
12.8,23.5,30.0,3.0,17.9,16219.119238675452,632.0496058304227,3298.534497120443,3298.5386025616717,4495.002001700293,4494.994531462623
14.0,3.0,30.0,4.2,16.8,14490.509327340445,251.7183886024081,4165.468030129048,4165.473049636657,2953.9242280057315,2953.9256309666
25.0,15.0,29.8,3.0,29.4,21861.302911716102,5768.281333348697,4959.098741161729,4959.104825252045,3087.4054222655873,3087.412589688044
25.0,25.0,30.0,3.0,12.8,22886.547323553685,3588.489109781281,4058.715037369097,4058.700574609504,5590.315195925811,5590.327405867994
3.4,23.9,30.0,3.4,11.9,23498.940635869603,5644.004290089611,4092.502501700581,4092.499632505808,4834.9687328961745,4834.965478677431
3.0,4.4,29.7,3.0,27.7,-15117377.753706519,0.0,0.0,0.0,0.0,0.0
25.0,25.0,29.2,3.0,30.0,23729.358000449567,7300.218654002866,3549.836162064128,3549.8387291971185,4664.73011571538,4664.734339470071
3.0,24.9,29.7,3.0,27.6,23812.884878472676,6648.409383962627,5073.691706940574,5073.690849397216,3508.5423155751923,3508.5506225970666
